disasterNumber,state,county,ia_totalApprovedIhp,denial_multiplier,d_i,population,n_i,fema_per_capita,x_i,pct_need_met,per_capita_alloc
4337,FL,Flagler County,5244374.3,1.4285714285714286,7491963.285714285,110316.0,67.91365972038766,47.539561804271365,749196.3285714285,10.0,6.791365972038767
4337,FL,Gilchrist County,560633.03,1.4285714285714286,800904.3285714287,17899.0,44.74575834244531,31.32203083971172,80090.43285714288,10.000000000000002,4.474575834244532
4337,FL,Glades County,1054396.8199999998,1.4285714285714286,1506281.1714285712,13591.0,110.829311414066,77.58051798984621,150628.11714285714,10.0,11.082931141406602
4337,FL,Hamilton County,183255.03,1.4285714285714286,261792.9,14397.0,18.18385080225047,12.728695561575329,26179.29,10.0,1.818385080225047
4337,FL,Hardee County,2688152.7800000003,1.4285714285714286,3840218.2571428576,27172.0,141.3299814935543,98.93098704548801,384021.8257142858,10.0,14.132998149355432
4337,FL,Hendry County,4610569.83,1.4285714285714286,6586528.328571429,41074.0,160.35760648028992,112.25032453620295,658652.8328571429,10.0,16.035760648028994
4337,FL,Hernando County,6004441.720000001,1.4285714285714286,8577773.885714287,186899.0,45.89523692322745,32.126665846259215,857777.3885714287,10.0,4.589523692322745
4337,FL,Highlands County,9852700.96,1.4285714285714286,14075287.085714288,103828.0,135.56350007429873,94.8944500520091,1407528.708571429,10.0,13.556350007429874
4337,FL,Hillsborough County,39167877.73,1.4285714285714286,55954111.04285714,1428960.0,39.15722696426572,27.410058874986003,5595411.104285714,10.0,3.915722696426572
4337,FL,Indian River County,4102388.53,1.4285714285714286,5860555.042857143,154260.0,37.991410883295366,26.593987618306752,586055.5042857144,10.0,3.7991410883295367
4337,FL,Lafayette County,325671.86,1.4285714285714286,465245.5142857143,8603.0,54.07945068995865,37.855615482971054,46524.55142857143,10.0,5.407945068995866
4337,FL,Lake County,11726644.63,1.4285714285714286,16752349.471428571,345848.0,48.438474333894,33.9069320337258,1675234.9471428571,10.0,4.8438474333894
4337,FL,Lee County,51471509.74,1.4285714285714286,73530728.2,741188.0,99.20658213570648,69.44460749499453,7353072.82,10.0,9.920658213570647
4337,FL,Levy County,1285485.24,1.4285714285714286,1836407.4857142856,40339.0,45.52436812301459,31.867057686110215,183640.7485714286,10.000000000000002,4.55243681230146
4337,FL,Manatee County,10399445.82,1.4285714285714286,14856351.171428572,385458.0,38.542075067656064,26.979452547359244,1485635.1171428573,10.0,3.854207506765607
4337,FL,Marion County,18957889.65,1.4285714285714286,27082699.5,353953.0,76.51495961328199,53.56047172929739,2708269.95,10.0,7.6514959613282
4337,FL,Martin County,2608734.09,1.4285714285714286,3726762.9857142856,159716.0,23.33368595328136,16.33358016729695,372676.2985714286,10.0,2.3333685953281362
4337,FL,Miami-Dade County,223299698.62,1.4285714285714286,318999569.4571429,2709126.0,117.74999370909396,82.42499559636576,31899956.94571429,10.0,11.774999370909397
4337,FL,Monroe County,66865217.900000006,1.4285714285714286,95521739.85714288,76556.0,1247.7368182394962,873.4157727676472,82263345.6135817,86.12002433855402,1074.5512515489538
4337,FL,Nassau County,3010929.84,1.4285714285714286,4301328.342857143,83024.0,51.80825234699777,36.26577664289844,430132.8342857143,10.0,5.180825234699777
4337,FL,Okeechobee County,2199480.82,1.4285714285714286,3142115.457142857,41248.0,76.17618932173335,53.32333252521334,314211.5457142857,10.0,7.617618932173334
4337,FL,Orange County,47857927.81,1.4285714285714286,68368468.30000001,1357720.0,50.35535183984917,35.24874628789441,6836846.830000002,10.0,5.035535183984917
4337,FL,Osceola County,10793412.12,1.4285714285714286,15419160.17142857,353306.0,43.64250867924284,30.549756075469986,1541916.0171428572,10.0,4.364250867924285
4337,FL,Palm Beach County,56678065.39,1.4285714285714286,80968664.84285715,1470583.0,55.05888810278451,38.54122167194915,8096866.484285716,10.0,5.505888810278451
4337,FL,Pasco County,16644296.58,1.4285714285714286,23777566.542857144,525533.0,45.24466882737553,31.67126817916287,2377756.6542857145,10.0,4.524466882737553
4337,FL,Pinellas County,45827196.75,1.4285714285714286,65467423.92857143,968886.0,67.56979038666204,47.29885327066342,6546742.392857144,10.0,6.756979038666204
4337,FL,Polk County,40187301.0,1.4285714285714286,57410430.0,685790.0,83.71430029600899,58.60001020720629,5741043.0,10.0,8.371430029600898
4337,FL,Putnam County,6766261.58,1.4285714285714286,9666087.971428571,73418.0,131.65828504492865,92.16079953145005,966608.7971428572,10.0,13.165828504492866
